row_id,cohort,observation_id,observer_id,taxon_id,class_index,scientific_name,common_name,photo_id,license_code,attribution,url,sha256,width,height,legacy_split
84,robird_scaleup_v5_2_4_candidate,344287423,7919289,2548,0,Megaceryle alcyon,belted kingfisher,627288549,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/627288549/large.jpg,1683bc4eb0d4c0b96ff74cd612301cfd94a690f9c6f60347cc460644feffc966,473,1024,
85,robird_scaleup_v5_2_4_candidate,345301623,397660,2548,0,Megaceryle alcyon,belted kingfisher,629262512,cc-by,"(c) Karla M. Benítez, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/629262512/large.jpg,6309707a92aa83ee8fa3fb1a9f4e29b8c637dcfba626cacda4b3a7d2019ee3fc,1024,768,
86,robird_scaleup_v5_2_4_candidate,345301623,397660,2548,0,Megaceryle alcyon,belted kingfisher,629262513,cc-by,"(c) Karla M. Benítez, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/629262513/large.jpg,7771ece4f4abfb0f14e8f3192ae86cae8fe13ac28651dd800291228ffed20dc0,1024,768,
87,roq_confirmation_inspected,345930506,1990243,2548,0,,belted kingfisher,630502808,cc-by,"(c) Peyton Phelps, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/630502808/large.jpg,94f89864617bb69bd78837f8fb880b8cb987ca2f3a966bd02d1dc7fa3c97246c,2048,1152,confirmation
88,roq_confirmation_inspected,345930506,1990243,2548,0,,belted kingfisher,630502905,cc-by,"(c) Peyton Phelps, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/630502905/large.jpg,fe8a343bf291c2bee9e1ab4b4cf8117ebd6d6bf0b978eba17d0402a6a6c7cecb,2048,1152,confirmation
89,roq_confirmation_inspected,348463398,336994,2548,0,,belted kingfisher,635523219,cc-by,"(c) gulppondwater, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/635523219/large.jpg,514ab125db57ebf26d268a99ea213ca6c2b5c55688d7cb96431c5d31fdbb6b73,2048,1837,confirmation
90,roq_confirmation_inspected,348463398,336994,2548,0,,belted kingfisher,635523220,cc-by,"(c) gulppondwater, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/635523220/large.jpg,909cf4984f1dcebfff36c55cc1a53f999aa14b7e1a0a1a8b34366dc5e76c6bf6,2048,1893,confirmation
91,roq_confirmation_inspected,361128559,574660,2548,0,,belted kingfisher,659038533,cc-by,"(c) Sawyer Baran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/659038533/large.jpg,4729b1b9461fb1b787b28d3f3da792727630e70bb6f8ff8095892dcd328f2515,584,389,confirmation
92,roq_confirmation_inspected,361128559,574660,2548,0,,belted kingfisher,659038539,cc-by,"(c) Sawyer Baran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/659038539/large.jpg,3886e5bd590bfa2f6562c466edd2c31064b8344e2edec93dc44d10bd3bddf17c,2048,1365,confirmation
93,roq_confirmation_inspected,361128559,574660,2548,0,,belted kingfisher,659038540,cc-by,"(c) Sawyer Baran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/659038540/large.jpg,ffd1d8a2d6f4daeeee80eef6d4af733b73d2fea647d17acf52c857f1b197bda5,2048,1365,confirmation
94,roq_original_inspected,375700231,6206309,2548,0,Megaceryle alcyon,belted kingfisher,686855214,cc-by,"(c) Therese Phillips, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/686855214/large.jpg,6e41231098aee96bd579aaaa6fc875b6124521051de8826f3da484575ab1ba69,2048,1365,calibration
95,roq_original_inspected,375700231,6206309,2548,0,Megaceryle alcyon,belted kingfisher,686855222,cc-by,"(c) Therese Phillips, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/686855222/large.jpg,5fc6eb677a3fb386c7e9bc161ddf9c591d9a08e1ef7d9e08416460740551f4f2,2048,1365,calibration
96,roq_original_inspected,375700231,6206309,2548,0,Megaceryle alcyon,belted kingfisher,686855245,cc-by,"(c) Therese Phillips, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/686855245/large.jpg,cfd12201102354055e79e71c07b7b711f4cf69c7ef217a2e3863c9669b3d334d,2048,1365,calibration
97,roq_original_inspected,378958251,1392649,2548,0,Megaceryle alcyon,belted kingfisher,693139687,cc-by,"(c) Terra Occ, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/693139687/large.jpg,4c0ead0f40daa6b86fb604b8b23d944c3c8c9a3be382323195db3422095dddf1,2048,1366,test
98,roq_original_inspected,378958251,1392649,2548,0,Megaceryle alcyon,belted kingfisher,693139691,cc-by,"(c) Terra Occ, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/693139691/large.jpg,7abc9218684338d6cf3e762a9e2639491a5961540328e9500c60f1e229808d3d,2048,1366,test
99,roq_original_inspected,380906423,6447498,2548,0,Megaceryle alcyon,belted kingfisher,696911553,cc-by,"(c) Jules Reppert, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/696911553/large.jpg,87ab8545764c839e0d0a3983151928b068f24095dda0a278bd4e209f7ca2f5c1,237,237,train
100,roq_original_inspected,380906423,6447498,2548,0,Megaceryle alcyon,belted kingfisher,696911571,cc-by,"(c) Jules Reppert, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/696911571/large.jpg,c49d0bb9b86bc8fcf247c7e2e366f360ac809fce71b1f459b7fc2985d0bd0a25,297,297,train
101,roq_original_inspected,384030843,7193171,2548,0,Megaceryle alcyon,belted kingfisher,702935531,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/702935531/large.jpg,be8ac2c6245c4ec23d66b5b01c893e0ec677143ba3a58474352999f5b358e837,842,632,train
102,roq_original_inspected,384030843,7193171,2548,0,Megaceryle alcyon,belted kingfisher,702935573,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/702935573/large.jpg,fca85b96ce28c876a75bfeb10728f3c05e7dc4e4f92a9782a97b943164badb88,888,666,train
103,roq_original_inspected,384030843,7193171,2548,0,Megaceryle alcyon,belted kingfisher,702935601,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/702935601/large.jpg,a0fc084e76bf4765e015e070d23020d66831ffb2deb78ac6adc14a207054c941,914,678,train
104,roq_original_inspected,384465489,8953913,2548,0,Megaceryle alcyon,belted kingfisher,703780195,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/703780195/large.jpg,58acf25f7e049ba07f0887e1b5b9734e43a112fbc4101816e075b9672c3f1fd7,208,208,train
105,roq_original_inspected,384465489,8953913,2548,0,Megaceryle alcyon,belted kingfisher,703780196,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/703780196/large.jpg,c74fc2224617255ce611da83782dd7f4eb896468e986e9092167ef47fd8465b1,192,192,train
106,roq_original_inspected,384465489,8953913,2548,0,Megaceryle alcyon,belted kingfisher,703780197,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/703780197/large.jpg,7a89d98143568c859e918a4827bcd413f95538ba80cf6462f4dd81de63c21574,248,248,train
107,roq_original_inspected,384465489,8953913,2548,0,Megaceryle alcyon,belted kingfisher,703780200,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/703780200/large.jpg,4c4b9da2fc2512b578dfde4f8ef24029db03ee47f5d6dccb123a5f05c818f813,688,688,train
108,roq_original_inspected,385078148,8953913,2548,0,Megaceryle alcyon,belted kingfisher,704953393,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/704953393/large.jpg,adab72f90f197477665601d99ac9fd2663daa76d72ff7ffb9772f0ee48d2a282,456,464,train
109,roq_original_inspected,385078148,8953913,2548,0,Megaceryle alcyon,belted kingfisher,704953394,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/704953394/large.jpg,a8db0ab0cbbeada18be202ae8cd04182a352b586f8ca1844c60da0601cf20ffc,480,480,train
110,roq_original_inspected,385324810,891868,2548,0,Megaceryle alcyon,belted kingfisher,705407599,cc-by,"(c) Kim, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/705407599/large.jpg,6b19f1a41f6e8994b0caaee0fd8bb39f423e7e0f62f0bfd3a2939c9616a066cd,1013,675,train
111,roq_original_inspected,385324810,891868,2548,0,Megaceryle alcyon,belted kingfisher,705407601,cc-by,"(c) Kim, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/705407601/large.jpg,3f80ed18d62c167c9196dacdf718607872829182fd933887150a9688415ba971,1286,857,train
112,roq_original_inspected,385324810,891868,2548,0,Megaceryle alcyon,belted kingfisher,705407603,cc-by,"(c) Kim, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/705407603/large.jpg,2a38ceff2933d9b09b2a004d1dd5ecd76cd2ba0f54cf9123838c4f6e72aed81b,1122,748,train
113,roq_confirmation_inspected,385363658,5555198,2548,0,,belted kingfisher,705482401,cc-by,"(c) Kerstin Reifenrath, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/705482401/large.jpg,056d8dd66091438a216baa298b3db50f02019ba635b23d4d74d8bb6cdb77d964,2048,1488,confirmation
114,roq_confirmation_inspected,385363658,5555198,2548,0,,belted kingfisher,705482412,cc-by,"(c) Kerstin Reifenrath, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/705482412/large.jpg,ac4d8590fc63eb3109afacd61e6722dfd911cc17fc78863cef8ccd3386061cbc,2035,1529,confirmation
115,roq_original_inspected,386368372,1154205,2548,0,Megaceryle alcyon,belted kingfisher,707408157,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/707408157/large.jpg,5d1b3fd304a23bb0d46e8b47f7f956ffd600409eeb09993f6444518921c96951,2048,1536,calibration
116,roq_original_inspected,386368372,1154205,2548,0,Megaceryle alcyon,belted kingfisher,707408163,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/707408163/large.jpg,fb4fc0933da90cb10a8790546bdcc551b228affb032b117a944529128497427f,2048,1536,calibration
117,roq_original_inspected,386442932,7193171,2548,0,Megaceryle alcyon,belted kingfisher,707556553,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/707556553/large.jpg,065ab2ad0c18a54637aaa149621325d3dc854dc5a1b720f1eefffdb5d1bb2d05,882,662,train
118,roq_original_inspected,386442932,7193171,2548,0,Megaceryle alcyon,belted kingfisher,707556591,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/707556591/large.jpg,099c1f562b9007a89494ab5b8a7e4aca625290c9f4993259a4bae4f3ec4d7285,2048,1536,train
119,roq_original_inspected,386623147,4924559,2548,0,Megaceryle alcyon,belted kingfisher,707901517,cc-by,"(c) Destynnie K. Berard, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/707901517/large.jpg,4276c418c87040f9abe0f6138e3b6bdf9c85dc1bf9c9acb6540a89e040941e7c,281,290,test
120,roq_original_inspected,386623147,4924559,2548,0,Megaceryle alcyon,belted kingfisher,707901542,cc-by,"(c) Destynnie K. Berard, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/707901542/large.jpg,0b7adf1c78ddf46774aad97a8135b83da42f3a7be22493a596582ccbfc169d73,2048,1536,test
121,roq_original_inspected,386623147,4924559,2548,0,Megaceryle alcyon,belted kingfisher,707901550,cc-by,"(c) Destynnie K. Berard, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/707901550/large.jpg,9ad6dc0e9c7fe31c93953a30232620c1f1ce55fc5952188b69603e38909098ce,2048,1536,test
122,robird_scaleup_v5_2_4_candidate,387197514,278787,2548,0,Megaceryle alcyon,belted kingfisher,709001001,cc-by,"(c) i like lizards, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/709001001/large.jpg,c8ec6f82178cb87524c50a3e808adc420dec65b2164268afa6b73f825a3a7db3,776,759,
123,robird_scaleup_v5_2_4_candidate,387197514,278787,2548,0,Megaceryle alcyon,belted kingfisher,709001052,cc-by,"(c) i like lizards, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/709001052/large.jpg,8409754351963563b94f5052faed0b1bcdf97e2bdf6c605d0da61b26574548e3,743,739,
124,roq_original_inspected,388372844,493290,2548,0,Megaceryle alcyon,belted kingfisher,711292321,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/711292321/large.jpg,0b80b1db37e405efeacd700af50da1604d7b783967b170c03e9e8b9ad57af14c,1703,2048,calibration
125,roq_original_inspected,388372844,493290,2548,0,Megaceryle alcyon,belted kingfisher,711292503,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/711292503/large.jpg,a2195136dfda64b9330531a1089ce7571a9948a9186b8d3ad39a757373b5de87,1536,2048,calibration
126,roq_original_inspected,388372844,493290,2548,0,Megaceryle alcyon,belted kingfisher,711293019,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/711293019/large.jpg,67ad2672178cea410d4a41d2fa33ddf53311ae385cbf6fbe9d98a3b14656ec5f,1536,2048,calibration
127,roq_original_inspected,388372844,493290,2548,0,Megaceryle alcyon,belted kingfisher,711293182,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/711293182/large.jpg,b423ea7ffe33ad0bf9305e1099e6bfae714e0439f90a2443286ae07d4e70d7c1,1536,2048,calibration
128,roq_original_inspected,388372844,493290,2548,0,Megaceryle alcyon,belted kingfisher,711293219,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/711293219/large.jpg,140554a785ad5c469cf8a4cc265ad39bd2020849f94f9e5d28a61383165fd638,1536,2048,calibration
129,robird_scaleup_v5_2_4_candidate,389165983,6630943,2548,0,Megaceryle alcyon,belted kingfisher,712816627,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/712816627/large.jpg,f2b82d1dbd2c9869028d032b58509bba2ee4f1dea70e412e4c8f0d900bec8c8a,949,633,
130,robird_scaleup_v5_2_4_candidate,389165983,6630943,2548,0,Megaceryle alcyon,belted kingfisher,712816632,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/712816632/large.jpg,d67b906a402f07e1f2c19b05c93d7b767ba625542847201da71f3c371ef11ca9,1024,683,
131,robird_scaleup_v5_2_4_candidate,389165983,6630943,2548,0,Megaceryle alcyon,belted kingfisher,712816634,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/712816634/large.jpg,1d1a1e197651f8918e5889d51049b392451944f1a050c5949e209fdd11df239b,1024,683,
132,robird_scaleup_v5_2_4_candidate,389165983,6630943,2548,0,Megaceryle alcyon,belted kingfisher,712816635,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/712816635/large.jpg,e0951b4a91a3f874f1e8227184695d28d8aa2e81b89fcf50a2d778847eb911f5,1024,682,
133,roq_original_inspected,389480506,2769682,2548,0,Megaceryle alcyon,belted kingfisher,713426402,cc-by,"(c) marmottled, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/713426402/large.jpg,b711f57f7a1d770a405ad864ca9f1f801518ead15d0c43b9effefa9676ea3591,1187,791,test
134,roq_original_inspected,389480506,2769682,2548,0,Megaceryle alcyon,belted kingfisher,713426413,cc-by,"(c) marmottled, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/713426413/large.jpg,a89a5bd7a5166f2f4cc69b454bcbbe64a8549e70c36075ced78895f9a4b9936d,2048,1365,test
135,roq_original_inspected,389798826,7193171,2548,0,Megaceryle alcyon,belted kingfisher,714043857,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/714043857/large.jpg,cd88749fa01827c1e1a20ca7621e64fe9d5a5943f963923472b131b81d55dc30,2048,1536,train
136,roq_original_inspected,389798826,7193171,2548,0,Megaceryle alcyon,belted kingfisher,714043882,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/714043882/large.jpg,4848cb7594e8d8c4d562218a36a1133f42e3f379d330e437459c7fa9883d8e12,1472,1138,train
137,roq_original_inspected,389798826,7193171,2548,0,Megaceryle alcyon,belted kingfisher,714043909,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/714043909/large.jpg,970d5afddb3e81da67d940592b0c9d20b7a63d3297511e7bcf2b834355e219d4,1589,1192,train
138,robird_scaleup_v5_2_4_candidate,151498874,2572233,4205,1,Podiceps nigricollis,eared grebe,261406086,cc-by,"(c) Mahomed Desai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/261406086/large.jpeg,40184d743fe8a17f6997053412cad0fb5439081602e3ed0f04712ee655e31dc1,1024,683,
139,robird_scaleup_v5_2_4_candidate,151498874,2572233,4205,1,Podiceps nigricollis,eared grebe,261406124,cc-by,"(c) Mahomed Desai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/261406124/large.jpeg,f3e03fbe6dc3d610d3a05b5c96474220097854588809919d7b22312bcf6daf2a,1024,683,
140,robird_scaleup_v5_2_4_candidate,151498874,2572233,4205,1,Podiceps nigricollis,eared grebe,261406125,cc-by,"(c) Mahomed Desai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/261406125/large.jpeg,00247813a7752aed75ae65a9190dfc9c89da512f986625232ebd9ebf3a8f54c1,1024,683,
141,robird_scaleup_v5_2_4_candidate,151498874,2572233,4205,1,Podiceps nigricollis,eared grebe,261406147,cc-by,"(c) Mahomed Desai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/261406147/large.jpeg,ccc341d2d62a0ff81ac993d73672c4616a44b9979e021c8f6aa141036bcad8fc,1024,683,
142,robird_scaleup_v5_2_4_candidate,151498874,2572233,4205,1,Podiceps nigricollis,eared grebe,261406232,cc-by,"(c) Mahomed Desai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/261406232/large.jpg,47c665972191a79b1b6e628b409a39cc0e24c404cd692fb5e329deb542926080,480,372,
143,robird_scaleup_v5_2_4_candidate,181498621,2596549,4205,1,Podiceps nigricollis,eared grebe,316287671,cc-by,"(c) Kristine Green, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/316287671/large.jpeg,9ee03965674ccb10f929d7dc9c0a881210413fecd7829419eda5a3973dec73f6,473,1024,
144,robird_scaleup_v5_2_4_candidate,181498621,2596549,4205,1,Podiceps nigricollis,eared grebe,316288323,cc-by,"(c) Kristine Green, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/316288323/large.jpeg,a29fafbf3e9bc57189cefca4eabfdda102e8c2a9cde3d2b2eb0056fef9d49e37,473,1024,
145,robird_scaleup_v5_2_4_candidate,191952522,1424706,4205,1,Podiceps nigricollis,eared grebe,336860169,cc-by,"(c) Se Lena, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/336860169/large.jpeg,611a145397b90e707d737277db557219e09ff49ea0c0461eca0e83a3f71cca37,1024,669,
146,robird_scaleup_v5_2_4_candidate,191952522,1424706,4205,1,Podiceps nigricollis,eared grebe,336867903,cc-by,"(c) Se Lena, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/336867903/large.jpeg,05eed596ed28dd9ef756eb2bc4f4df678861d843880a69e06fd909902ad5c9f0,1024,630,
147,robird_scaleup_v5_2_4_candidate,192348034,1197717,4205,1,Podiceps nigricollis,eared grebe,337641360,cc-by,"(c) Julia Moning, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/337641360/large.jpeg,c88193e472e5edcac4368707d15d970c866edfe3c1831da4cd5e3de9989e5c46,1024,640,
148,robird_scaleup_v5_2_4_candidate,192348034,1197717,4205,1,Podiceps nigricollis,eared grebe,337641408,cc-by,"(c) Julia Moning, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/337641408/large.jpeg,fe0357c856f591b1b9b31d28e3f8598dea6a166f96a35f7f473bcfb1f2fc27e7,1024,640,
149,robird_scaleup_v5_2_4_candidate,192348034,1197717,4205,1,Podiceps nigricollis,eared grebe,337641418,cc-by,"(c) Julia Moning, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/337641418/large.jpeg,efa1c2b0fe8b7537a35b909df392badbcc4efcbccef6f3f50acd9c702f360f0c,1024,640,
150,robird_scaleup_v5_2_4_candidate,198446510,3574096,4205,1,Podiceps nigricollis,eared grebe,349940061,cc-by,"(c) Abraham Sánchez Romero, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/349940061/large.jpeg,af24997b0e9c36effa3367a569ede66ad249d740e0dc6c5e5959098d26f5e4c9,771,1024,
